11.0,2.8,1.7,28.1,40.9,3919.000
15.0,4.0,2.3,39.0,55.1,5710.000
30.7,7.9,4.2,74.4,113.1,5678.000
63.8,16.0,7.6,150.8,233.1,5520.000
128.8,35.1,13.6,300.0,445.1,5473.000
279.2,89.8,34.3,624.9,958.5,4944.000
537.4,310.1,64.3,1133.9,1727.4,4601.000

