11.3,2.9,1.7,27.8,43.0,3827.000
15.8,4.2,2.5,41.0,59.6,5401.000
29.8,7.9,4.1,74.0,110.6,5795.000
64.1,16.2,7.8,153.1,236.9,5464.000
132.1,35.4,14.9,307.4,458.5,5342.000
270.4,86.4,33.4,614.2,938.4,5089.000
537.8,310.4,70.4,1144.7,1715.5,4588.000

