11.0,2.6,1.6,25.5,40.6,4031.000
11.3,2.7,1.5,25.7,41.3,7865.000
14.6,3.5,1.8,32.1,52.6,12263.000
26.7,6.6,3.1,58.3,95.5,13378.000
52.5,14.1,5.4,110.6,184.6,13572.000
102.2,34.9,9.3,216.2,358.5,13404.000
185.8,105.8,13.4,385.3,639.5,13249.000

