11.8,3.6,2.0,31.4,36.0,29311.000
21.5,6.8,3.3,54.9,56.4,32890.000
39.4,16.2,5.9,103.9,97.9,34125.000
65.6,50.6,8.5,303.2,127.3,32645.000
90.1,158.0,10.6,788.8,140.5,30444.000

