11.6,3.4,1.9,31.0,36.5,29812.000
18.3,5.8,2.8,46.1,49.4,38478.000
32.4,13.8,4.8,93.3,83.5,40550.000
57.2,43.1,7.8,358.7,109.6,35361.000
78.0,125.2,9.1,963.3,115.8,33360.000

