6.7,1.7,1.1,18.0,23.9,6452.000
27.2,7.3,3.9,79.3,101.8,12362.000
63.2,17.9,8.9,166.6,233.4,10742.000
104.6,32.3,13.8,265.0,388.6,9648.000
6452.000
12362.000
10742.000
9648.000

