11.1,3.1,1.7,28.3,34.6,31590.000
17.4,5.3,2.7,42.5,46.9,40983.000
32.4,12.9,5.1,89.6,76.1,41922.000
55.9,39.2,7.5,358.2,100.9,36876.000
74.1,118.9,9.0,938.6,119.0,34874.000

