10.5,2.6,1.5,26.7,42.2,4083.000
20.6,5.0,2.8,48.8,82.4,4198.000
43.9,10.6,5.6,97.9,178.9,3964.000
91.8,22.1,11.4,199.8,373.9,3805.000
189.3,47.7,22.6,402.9,762.2,3687.000
364.2,107.9,41.0,765.3,1425.5,3769.000
703.2,331.8,78.6,1484.9,2760.3,3578.000

