7.4,1.9,1.0,19.1,26.0,23615.000
9.7,2.5,1.3,23.3,31.3,36812.000
16.7,4.6,1.9,30.1,67.3,41996.000
34.3,11.4,3.6,55.8,139.8,39937.000
56.9,33.1,5.4,92.8,250.9,41976.000
70.4,134.0,5.8,110.6,318.3,42302.000

