4373.95,26243.67,4373.9452,60.0062,0.45,0.91,11.44,1.89,239546.29,65616.0000,233.27,
7505.90,45035.40,7505.9002,60.0060,0.46,1.06,14.30,2.22,479236.28,56299.8750,610.96,
10256.81,61540.88,10256.8136,60.0041,0.47,1.56,34.24,4.03,958848.91,38465.6875,153.70,
17120.31,102721.86,17120.3097,60.0049,0.48,1.87,140.49,4.41,1918344.28,32103.2188,117.06,
17240.21,103441.26,17240.2097,60.0176,0.49,3.71,270.15,8.74,3838415.50,16167.4375,224.39,
15679.68,94078.06,15679.6768,60.0223,0.45,8.16,518.25,24.83,7678306.63,7352.5859,207.82,
12235.75,73414.48,12235.7462,60.0367,0.50,20.91,1239.78,82.96,15361065.48,2869.5078,129.80,
8262.51,49575.06,8262.5105,60.0777,0.59,61.91,2743.83,179.94,30730368.59,969.5176,42.95,

