,
6.3,1.7,1.1,18.2,22.2,6724.000
11.9,3.1,1.8,30.1,46.6,7175.000
25.6,6.3,3.6,69.1,97.1,6718.000
52.8,13.0,7.1,138.2,200.6,6537.000
107.4,28.7,14.7,270.0,415.5,6364.000
211.2,66.3,28.3,531.4,829.8,6290.000
387.3,191.8,48.3,1002.3,1610.7,6198.000

