11.0,3.2,2.1,32.2,36.8,15299.000
19.3,6.1,3.5,51.5,62.0,17699.000
42.3,13.9,7.0,96.4,131.0,16450.000
89.0,35.1,12.9,182.3,276.1,15298.000
154.0,122.8,20.9,357.5,348.4,14992.000
211.0,418.5,25.2,591.4,392.0,14348.000

