15.0,3.7,2.2,35.2,60.3,2884.000
29.7,8.0,4.1,73.1,110.4,2907.000
64.3,16.2,8.0,139.4,243.0,2745.000
113.2,28.5,11.7,238.9,424.8,2740.000
248.6,63.0,24.8,513.1,959.7,2483.000

