7.0,1.8,1.0,18.5,24.3,6244.000
10.8,2.8,1.5,26.6,33.3,33080.000
15.4,4.6,2.2,38.3,42.8,46211.000
21.2,7.2,3.1,55.7,53.6,49676.000
6244.000
33080.000
46211.000
49676.000

