24.6,6.9,2.6,57.0,62.2,1876.000
35.7,8.3,4.8,80.1,143.7,2448.000
60.9,15.4,8.5,137.3,237.7,2855.000
105.8,28.4,14.8,229.9,410.8,3274.000
204.6,61.8,28.9,456.2,776.7,3324.000

