6.8,1.9,1.2,20.3,23.4,6238.000
7.5,2.0,1.2,20.8,25.8,11494.000
13.7,3.4,2.0,33.5,51.1,12720.000
28.3,7.1,4.0,74.3,101.9,12267.000
31.5,8.9,4.7,83.6,110.3,21797.000
58.5,20.4,7.8,154.1,217.0,22379.000
110.8,75.0,13.0,286.0,392.5,20496.000

