7.0,2.0,1.0,20.6,22.5,6126.000
15.1,4.0,1.9,36.9,51.8,23287.000
21.2,6.9,3.0,52.5,58.0,33234.000
32.2,14.3,4.3,82.8,71.0,31603.000
6126.000
23287.000
33234.000
31603.000

