10.3,3.0,1.9,29.9,33.0,16551.000
18.3,5.7,3.3,49.0,58.5,18685.000
37.8,11.9,5.9,83.4,120.9,18547.000
86.8,31.9,12.3,172.7,279.4,15828.000
128.3,104.8,16.9,278.2,319.2,17802.000
175.2,361.5,20.8,439.8,360.2,16924.000

