6.9,1.9,1.0,20.1,22.6,6244.000
20.4,5.4,2.6,54.7,71.0,16998.000
26.3,7.9,3.3,67.6,88.9,26125.000
42.5,13.4,5.3,110.4,151.5,23792.000
6244.000
16998.000
26125.000
23792.000

