7.3,2.0,1.0,21.4,23.2,5912.000
15.0,4.0,1.9,36.5,50.9,23455.000
21.2,6.8,2.9,53.9,60.6,33030.000
32.6,14.6,4.3,83.0,75.6,31016.000
5912.000
23455.000
33030.000
31016.000

