7.0,2.0,1.0,20.9,22.7,6087.000
23.1,6.2,3.2,61.2,76.4,15118.000
37.3,11.1,5.0,97.6,130.7,18295.000
59.1,19.2,7.7,154.4,214.8,16952.000
6087.000
15118.000
18295.000
16952.000

