13.5,3.8,2.4,35.9,42.3,25778.000
24.4,7.5,3.9,58.7,66.1,29235.000
46.3,18.7,7.0,110.4,120.4,29440.000
80.4,65.3,10.5,293.4,163.3,27178.000
109.1,197.9,13.0,786.1,177.3,25807.000

