10.6,2.5,1.6,25.7,41.3,4107.000
18.2,4.4,2.5,42.3,73.9,4751.000
41.3,10.0,5.3,94.6,167.5,4200.000
79.5,18.9,10.3,180.5,319.8,4385.000
157.7,40.4,20.1,357.4,632.5,4384.000
312.9,94.5,37.2,719.7,1261.2,4303.000
573.2,262.4,64.3,1339.4,2361.9,4327.000

